region,YEAR.x,STATE_CODE.x,DD,T_YEAR,YEAR.y,STATE_CODE.y,race,MEM_,OSS_,pct_
arkansas,2022,AR,0,2023,1974,AR,MR,0,0,
arkansas,2022,AR,0,2023,1974,AR,WH,183450,4070,2.21858811378479
arkansas,2022,AR,0,2023,1974,AR,total,287350,11300,3.93248653411865
arkansas,2022,AR,0,2023,1976,AR,AI,1575,5,0.31746032834053
arkansas,2022,AR,0,2023,1976,AR,AS,930,5,0.537634432315826
arkansas,2022,AR,0,2023,1976,AR,BL,102225,6520,6.37808752059937
arkansas,2022,AR,0,2023,1976,AR,HI,780,15,1.92307686805725
arkansas,2022,AR,0,2023,1976,AR,HP,0,0,
arkansas,2022,AR,0,2023,1976,AR,MR,0,0,
arkansas,2022,AR,0,2023,1976,AR,WH,349670,5110,1.4613778591156
arkansas,2022,AR,0,2023,1976,AR,total,455180,11655,2.56052541732788
arkansas,2022,AR,0,2023,1978,AR,AI,950,10,1.05263161659241
arkansas,2022,AR,0,2023,1978,AR,AS,1110,10,0.900900900363922
arkansas,2022,AR,0,2023,1978,AR,BL,101705,6315,6.20913410186768
arkansas,2022,AR,0,2023,1978,AR,HI,865,15,1.73410403728485
arkansas,2022,AR,0,2023,1978,AR,HP,0,0,
arkansas,2022,AR,0,2023,1978,AR,MR,0,0,
arkansas,2022,AR,0,2023,1978,AR,WH,274130,6235,2.27446842193604
arkansas,2022,AR,0,2023,1978,AR,total,378755,12590,3.32404851913452
arkansas,2022,AR,0,2023,1980,AR,AI,345,5,1.44927537441254
arkansas,2022,AR,0,2023,1980,AR,AS,840,5,0.595238089561462
arkansas,2022,AR,0,2023,1980,AR,BL,63225,4085,6.46105194091797
arkansas,2022,AR,0,2023,1980,AR,HI,570,10,1.75438594818115
arkansas,2022,AR,0,2023,1980,AR,HP,0,0,
arkansas,2022,AR,0,2023,1980,AR,MR,0,0,
arkansas,2022,AR,0,2023,1980,AR,WH,150330,4770,3.17301940917969
arkansas,2022,AR,0,2023,1980,AR,total,215315,8875,4.12186813354492
arkansas,2022,AR,0,2023,1982,AR,AI,280,5,1.78571426868439
arkansas,2022,AR,0,2023,1982,AR,AS,1425,5,0.350877195596695
arkansas,2022,AR,0,2023,1982,AR,BL,93850,5270,5.61534357070923
arkansas,2022,AR,0,2023,1982,AR,HI,640,10,1.5625
arkansas,2022,AR,0,2023,1982,AR,HP,0,0,
arkansas,2022,AR,0,2023,1982,AR,MR,0,0,
arkansas,2022,AR,0,2023,1982,AR,WH,163340,4865,2.97844982147217
arkansas,2022,AR,0,2023,1982,AR,total,259530,10150,3.91091585159302
arkansas,2022,AR,0,2023,1984,AR,AI,225,0,
arkansas,2022,AR,0,2023,1984,AR,AS,1480,15,1.01351356506348
arkansas,2022,AR,0,2023,1984,AR,BL,58845,3775,6.41515827178955
arkansas,2022,AR,0,2023,1984,AR,HI,550,10,1.81818187236786
arkansas,2022,AR,0,2023,1984,AR,HP,0,0,
arkansas,2022,AR,0,2023,1984,AR,MR,0,0,
arkansas,2022,AR,0,2023,1984,AR,WH,130290,4385,3.36556911468506
arkansas,2022,AR,0,2023,1984,AR,total,191390,8180,4.2739953994751
arkansas,2022,AR,0,2023,1986,AR,AI,525,20,3.80952382087708
arkansas,2022,AR,0,2023,1986,AR,AS,1655,15,0.906344413757324
arkansas,2022,AR,0,2023,1986,AR,BL,51885,3505,6.7553243637085
arkansas,2022,AR,0,2023,1986,AR,HI,755,20,2.64900660514832
arkansas,2022,AR,0,2023,1986,AR,HP,0,0,
arkansas,2022,AR,0,2023,1986,AR,MR,0,0,
arkansas,2022,AR,0,2023,1986,AR,WH,153145,5570,3.63707590103149
arkansas,2022,AR,0,2023,1986,AR,total,207965,9130,4.39016199111939
arkansas,2022,AR,0,2023,1988,AR,AI,395,5,1.26582276821136
arkansas,2022,AR,0,2023,1988,AR,AS,2035,25,1.22850120067596
arkansas,2022,AR,0,2023,1988,AR,BL,72960,5055,6.92845392227173
arkansas,2022,AR,0,2023,1988,AR,HI,955,25,2.61780095100403
arkansas,2022,AR,0,2023,1988,AR,HP,0,0,
arkansas,2022,AR,0,2023,1988,AR,MR,0,0,
arkansas,2022,AR,0,2023,1988,AR,WH,179195,6445,3.59664058685303
arkansas,2022,AR,0,2023,1988,AR,total,255540,11550,4.51984024047852
arkansas,2022,AR,0,2023,1990,AR,AI,355,5,1.4084507226944
arkansas,2022,AR,0,2023,1990,AR,AS,1130,10,0.884955763816834
arkansas,2022,AR,0,2023,1990,AR,BL,58230,4115,7.06680393218994
arkansas,2022,AR,0,2023,1990,AR,HI,810,20,2.46913576126099
arkansas,2022,AR,0,2023,1990,AR,HP,0,0,
arkansas,2022,AR,0,2023,1990,AR,MR,0,0,
arkansas,2022,AR,0,2023,1990,AR,WH,119445,3730,3.12277626991272
arkansas,2022,AR,0,2023,1990,AR,total,179975,7880,4.3783860206604
arkansas,2022,AR,0,2023,1992,AR,AI,1160,115,9.91379356384277
arkansas,2022,AR,0,2023,1992,AR,AS,2535,75,2.95857977867126
arkansas,2022,AR,0,2023,1992,AR,BL,75905,9410,12.3970756530762
arkansas,2022,AR,0,2023,1992,AR,HI,2030,70,3.44827580451965
arkansas,2022,AR,0,2023,1992,AR,HP,0,0,
arkansas,2022,AR,0,2023,1992,AR,MR,0,0,
arkansas,2022,AR,0,2023,1992,AR,WH,187135,8750,4.67576885223389
arkansas,2022,AR,0,2023,1992,AR,total,268765,18430,6.85729169845581
arkansas,2022,AR,0,2023,1994,AR,AI,355,90,25.3521118164063
arkansas,2022,AR,0,2023,1994,AR,AS,875,20,2.28571438789368
arkansas,2022,AR,0,2023,1994,AR,BL,64640,9820,15.1918315887451
arkansas,2022,AR,0,2023,1994,AR,HI,1765,50,2.83286118507385
arkansas,2022,AR,0,2023,1994,AR,HP,0,0,
arkansas,2022,AR,0,2023,1994,AR,MR,0,0,
arkansas,2022,AR,0,2023,1994,AR,WH,118040,7005,5.93442916870117
arkansas,2022,AR,0,2023,1994,AR,total,185680,16980,9.14476490020752
arkansas,2022,AR,0,2023,1996,AR,AI,1240,100,8.06451606750488
arkansas,2022,AR,0,2023,1996,AR,AS,2850,135,4.73684215545654
arkansas,2022,AR,0,2023,1996,AR,BL,61830,10980,17.7583694458008
arkansas,2022,AR,0,2023,1996,AR,HI,6325,435,6.87747049331665
arkansas,2022,AR,0,2023,1996,AR,HP,0,0,
arkansas,2022,AR,0,2023,1996,AR,MR,0,0,
arkansas,2022,AR,0,2023,1996,AR,WH,190840,15105,7.9150071144104
arkansas,2022,AR,0,2023,1996,AR,total,263080,26750,10.1680097579956
